iot_start, iot_end, edge_start1, edge_end1, cloud_start, cloud_end, edge_start2, edge_end2
1737562004.6878965,1737562112.8493316,1737562111.6912675,1737562112.692287,1737562112.701331,1737562112.780051,1737562112.782569,1737562112.782616
1737562009.3278816,1737562114.5715551,1737562113.5554533,1737562114.4241734,1737562114.4404693,1737562114.5485663,1737562114.5517504,1737562114.5518277
1737562009.3278816,1737562114.6093378,1737562113.5554533,1737562114.4241734,1737562114.4404693,1737562114.5485663,1737562114.5517504,1737562114.5518277
1737562009.3278816,1737562114.641662,1737562113.5554533,1737562114.4241734,1737562114.4404693,1737562114.5485663,1737562114.5517504,1737562114.5518277
1737562009.6605368,1737562114.6908891,1737562114.4321318,1737562114.550031,1737562114.559365,1737562114.6348076,1737562114.637336,1737562114.6374154
1737562009.6605368,1737562114.717252,1737562114.4321318,1737562114.550031,1737562114.559365,1737562114.6348076,1737562114.637336,1737562114.6374154
1737562009.3278816,1737562114.7515545,1737562113.5554533,1737562114.4241734,1737562114.4404693,1737562114.5485663,1737562114.5517504,1737562114.5518277
1737562009.3278816,1737562114.7943127,1737562113.5554533,1737562114.1400576,1737562114.1550891,1737562114.7006114,1737562114.7048795,1737562114.704988
1737562009.3278816,1737562114.819189,1737562113.5554533,1737562114.1400576,1737562114.1550891,1737562114.7006114,1737562114.7048795,1737562114.704988
1737562009.3278816,1737562114.8561916,1737562113.5554533,1737562114.1400576,1737562114.1550891,1737562114.7006114,1737562114.7048795,1737562114.704988
1737562006.882285,1737562115.6442864,1737562115.428999,1737562115.5440361,1737562115.552708,1737562115.6157804,1737562115.6181452,1737562115.6182344
1737562006.882285,1737562115.762486,1737562115.428999,1737562115.5440361,1737562115.552708,1737562115.6157804,1737562115.6181452,1737562115.6182344
1737562011.8377378,1737562117.2860198,1737562116.82256,1737562117.1573918,1737562117.1703615,1737562117.2615035,1737562117.2643344,1737562117.2644053
1737562010.9506822,1737562117.940643,1737562117.6533113,1737562117.7736313,1737562117.7856948,1737562117.8577297,1737562117.8610613,1737562117.8611412
1737562010.9506822,1737562118.0015712,1737562117.6533113,1737562117.7736313,1737562117.7856948,1737562117.8577297,1737562117.8610613,1737562117.8611412
1737562010.9506822,1737562118.0373895,1737562117.6533113,1737562117.7736313,1737562117.7856948,1737562117.8577297,1737562117.8610613,1737562117.8611412
1737562009.5194695,1737562118.317211,1737562117.912534,1737562118.20804,1737562118.21866,1737562118.2898903,1737562118.2931712,1737562118.2932444
1737562007.0043612,1737562119.0855997,1737562118.7569735,1737562118.8712993,1737562118.8910627,1737562119.060867,1737562119.063792,1737562119.063857
1737562007.0043612,1737562119.1220574,1737562118.7569735,1737562118.8712993,1737562118.8910627,1737562119.060867,1737562119.063792,1737562119.063857
1737562007.0043612,1737562119.165114,1737562118.7569735,1737562118.8712993,1737562118.8910627,1737562119.060867,1737562119.063792,1737562119.063857
1737562007.0043612,1737562119.2125204,1737562118.7569735,1737562118.8712993,1737562118.8910627,1737562119.060867,1737562119.063792,1737562119.063857
1737562008.0302238,1737562120.0862117,1737562119.0965004,1737562119.4139054,1737562119.4260159,1737562120.0614727,1737562120.064826,1737562120.0648768
1737562008.0302238,1737562120.1204314,1737562119.0965004,1737562119.4139054,1737562119.4260159,1737562120.0614727,1737562120.064826,1737562120.0648768
1737562007.38533,1737562120.7095227,1737562119.754911,1737562120.124432,1737562120.1344407,1737562120.6762133,1737562120.6794534,1737562120.67953
1737562007.38533,1737562120.757071,1737562119.754911,1737562120.124432,1737562120.1344407,1737562120.6762133,1737562120.6794534,1737562120.67953
1737562007.38533,1737562120.809665,1737562119.754911,1737562120.124432,1737562120.1344407,1737562120.6762133,1737562120.6794534,1737562120.67953
1737562010.3118243,1737562120.9439123,1737562119.8938498,1737562120.6882317,1737562120.6987104,1737562120.8792002,1737562120.8817575,1737562120.881848
1737562007.38533,1737562120.9979334,1737562119.754911,1737562120.124432,1737562120.1344407,1737562120.6762133,1737562120.6794534,1737562120.67953
1737562010.4392602,1737562121.3210452,1737562120.8582213,1737562121.1823978,1737562121.1952405,1737562121.2860146,1737562121.2888398,1737562121.2889216
1737562010.4392602,1737562121.3517241,1737562120.8582213,1737562121.1823978,1737562121.1952405,1737562121.2860146,1737562121.2888398,1737562121.2889216
1737562008.39546,1737562122.5913095,1737562122.3531773,1737562122.470644,1737562122.4809062,1737562122.5639045,1737562122.568614,1737562122.5686996
1737562008.39546,1737562122.626689,1737562122.3531773,1737562122.470644,1737562122.4809062,1737562122.5639045,1737562122.568614,1737562122.5686996
1737562008.39546,1737562122.6759446,1737562122.3531773,1737562122.470644,1737562122.4809062,1737562122.5639045,1737562122.568614,1737562122.5686996
1737562008.39546,1737562122.719741,1737562122.3531773,1737562122.470644,1737562122.4809062,1737562122.5639045,1737562122.568614,1737562122.5686996
1737562010.7049236,1737562123.382951,1737562123.0477877,1737562123.164503,1737562123.1772554,1737562123.3543077,1737562123.3582938,1737562123.3583727
1737562010.7049236,1737562123.4185674,1737562123.0477877,1737562123.164503,1737562123.1772554,1737562123.3543077,1737562123.3582938,1737562123.3583727
1737562010.8242507,1737562123.8259602,1737562123.593893,1737562123.714422,1737562123.7240927,1737562123.8000772,1737562123.8025658,1737562123.8026423
1737562010.8242507,1737562123.8839152,1737562123.593893,1737562123.714422,1737562123.7240927,1737562123.8000772,1737562123.8025658,1737562123.8026423
1737562009.9044106,1737562127.193968,1737562126.7555428,1737562127.0749674,1737562127.087006,1737562127.1677406,1737562127.1714334,1737562127.171507
1737562009.9044106,1737562127.2294607,1737562126.7555428,1737562127.0749674,1737562127.087006,1737562127.1677406,1737562127.1714334,1737562127.171507
1737562009.9044106,1737562127.3134694,1737562126.7555428,1737562127.0749674,1737562127.087006,1737562127.1677406,1737562127.1714334,1737562127.171507
1737562009.9044106,1737562127.379478,1737562126.7555428,1737562127.0749674,1737562127.087006,1737562127.1677406,1737562127.1714334,1737562127.171507
